"feature"	"metadata"	"effect_size"	"pval"	"qval"	"error"	"associations"
"Roseburia"	"age"	-0.107621257667017	0.396707920299543	1	NA	"abundance"
"Roseburia"	"bmi"	0.0743945920888842	1	1	NA	"abundance"
"Roseburia"	"diagnosisCD"	-0.103874270928305	0.887701339368212	1	NA	"abundance"
"Roseburia"	"diagnosisPSC-CD"	0.422866404545285	0.545263441614148	1	NA	"abundance"
"Roseburia"	"diagnosisPSC-UC"	0.417085278545169	0.529473018093161	1	NA	"abundance"
"Roseburia"	"genderM"	0.236835965677295	0.587641261117889	1	NA	"abundance"
"Roseburia"	"read_count"	0.747050438077935	0.00576917025137814	0.323090586507801	"sensitivity failed"	"abundance"
"Rothia"	"age"	0.516079810105604	1	1	NA	"abundance"
"Rothia"	"bmi"	NA	1	1	NA	"abundance"
"Rothia"	"diagnosisCD"	1.07074672298088	1	1	NA	"abundance"
"Rothia"	"diagnosisPSC-CD"	1.90423619604947	1	1	NA	"abundance"
"Rothia"	"diagnosisPSC-UC"	1.14639950308731	1	1	NA	"abundance"
"Rothia"	"genderM"	NA	1	1	"sensitivity failed"	"abundance"
"Rothia"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Ruminococcus"	"age"	0.139649656575101	0.314109925154046	1	NA	"abundance"
"Ruminococcus"	"bmi"	0.145004481025981	1	1	"sensitivity failed"	"abundance"
"Ruminococcus"	"diagnosisCD"	-0.936394130306963	0.197321956658704	1	"sensitivity failed"	"abundance"
"Ruminococcus"	"diagnosisPSC-CD"	-0.549631164497371	0.463549107715764	1	"sensitivity failed"	"abundance"
"Ruminococcus"	"diagnosisPSC-UC"	-0.499434207847217	0.468725394494578	1	NA	"abundance"
"Ruminococcus"	"genderM"	0.168652847847237	0.676739394927653	1	NA	"abundance"
"Ruminococcus"	"read_count"	0.905039569199929	0.000699957233891567	0.0927880808177508	"sensitivity failed"	"abundance"
"Ruminococcus2"	"age"	-0.0694882339741036	0.513074294775282	1	NA	"abundance"
"Ruminococcus2"	"bmi"	0.23393788871991	1	1	"sensitivity failed"	"abundance"
"Ruminococcus2"	"diagnosisCD"	-0.401774543646823	0.558266648586708	1	"sensitivity failed"	"abundance"
"Ruminococcus2"	"diagnosisPSC-CD"	0.275035213092304	0.688498566155015	1	NA	"abundance"
"Ruminococcus2"	"diagnosisPSC-UC"	-0.172913264702535	0.779219851814235	1	NA	"abundance"
"Ruminococcus2"	"genderM"	0.0157429131158337	0.966792643879412	1	NA	"abundance"
"Ruminococcus2"	"read_count"	0.565795109704554	0.0218938220404591	0.717335006515961	"sensitivity failed"	"abundance"
"Salmonella"	"age"	NA	1	1	NA	"abundance"
"Salmonella"	"bmi"	NA	1	1	NA	"abundance"
"Salmonella"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Salmonella"	"diagnosisPSC-CD"	NA	1	1	"sensitivity failed"	"abundance"
"Salmonella"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Salmonella"	"genderM"	NA	1	1	NA	"abundance"
"Salmonella"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Scardovia"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"Scardovia"	"bmi"	NA	1	1	NA	"abundance"
"Scardovia"	"diagnosisCD"	NA	1	1	"sensitivity failed"	"abundance"
"Scardovia"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Scardovia"	"diagnosisPSC-UC"	NA	1	1	NA	"abundance"
"Scardovia"	"genderM"	NA	1	1	NA	"abundance"
"Scardovia"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Senegalimassilia"	"age"	-0.152462738673012	0.043626390029265	0.922320567737209	NA	"abundance"
"Senegalimassilia"	"bmi"	0.165244603359017	1	1	NA	"abundance"
"Senegalimassilia"	"diagnosisCD"	-0.167654403936969	0.797897443077672	1	"sensitivity failed"	"abundance"
"Senegalimassilia"	"diagnosisPSC-CD"	-0.430286872883606	0.529411268740848	1	NA	"abundance"
"Senegalimassilia"	"diagnosisPSC-UC"	-0.354912844860106	0.593387135394444	1	NA	"abundance"
"Senegalimassilia"	"genderM"	-0.376302610059855	0.0958473875448695	1	"sensitivity failed"	"abundance"
"Senegalimassilia"	"read_count"	0.0476842927535082	0.837397302289313	1	NA	"abundance"
"Slackia"	"age"	0.0116543965759165	0.863929392075047	1	"sensitivity failed"	"abundance"
"Slackia"	"bmi"	0.192470695874432	1	1	NA	"abundance"
"Slackia"	"diagnosisCD"	-0.185757103955492	0.782138173654768	1	NA	"abundance"
"Slackia"	"diagnosisPSC-CD"	-0.438046096792568	0.53047963194238	1	NA	"abundance"
"Slackia"	"diagnosisPSC-UC"	-0.482729554671904	0.472726098854794	1	NA	"abundance"
"Slackia"	"genderM"	0.443505662842886	0.0447319836197567	0.922320567737209	NA	"abundance"
"Slackia"	"read_count"	0.150122643555301	0.512095844350344	1	NA	"abundance"
"Solobacterium"	"age"	NA	1	1	NA	"abundance"
"Solobacterium"	"bmi"	NA	1	1	NA	"abundance"
"Solobacterium"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Solobacterium"	"diagnosisPSC-CD"	NA	1	1	"sensitivity failed"	"abundance"
"Solobacterium"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Solobacterium"	"genderM"	NA	1	1	"sensitivity failed"	"abundance"
"Solobacterium"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Sphaerochaeta"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"Sphaerochaeta"	"bmi"	NA	1	1	NA	"abundance"
"Sphaerochaeta"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Sphaerochaeta"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Sphaerochaeta"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Sphaerochaeta"	"genderM"	NA	1	1	NA	"abundance"
"Sphaerochaeta"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Sporobacter"	"age"	-0.0821136084068552	0.219006389393131	1	NA	"abundance"
"Sporobacter"	"bmi"	0.117795512005343	1	1	NA	"abundance"
"Sporobacter"	"diagnosisCD"	0.0324050032479593	0.962119183698907	1	NA	"abundance"
"Sporobacter"	"diagnosisPSC-CD"	0.302135868990582	0.670410720116821	1	NA	"abundance"
"Sporobacter"	"diagnosisPSC-UC"	-0.423535739957494	0.535430729060404	1	"sensitivity failed"	"abundance"
"Sporobacter"	"genderM"	-0.0804204288358698	0.689315534928752	1	NA	"abundance"
"Sporobacter"	"read_count"	0.103724953822609	0.650600303782179	1	"sensitivity failed"	"abundance"
"Staphylococcus"	"age"	0.22931513544106	1	1	"sensitivity failed"	"abundance"
"Staphylococcus"	"bmi"	NA	1	1	NA	"abundance"
"Staphylococcus"	"diagnosisCD"	0	1	1	NA	"abundance"
"Staphylococcus"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"Staphylococcus"	"diagnosisPSC-UC"	0.129915206742841	1	1	NA	"abundance"
"Staphylococcus"	"genderM"	NA	1	1	NA	"abundance"
"Staphylococcus"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Stomatobaculum"	"age"	NA	1	1	NA	"abundance"
"Stomatobaculum"	"bmi"	NA	1	1	"sensitivity failed"	"abundance"
"Stomatobaculum"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Stomatobaculum"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Stomatobaculum"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Stomatobaculum"	"genderM"	NA	1	1	NA	"abundance"
"Stomatobaculum"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Streptococcus"	"age"	-0.0313428217158573	0.770456782617551	1	NA	"abundance"
"Streptococcus"	"bmi"	0.089027606903818	1	1	NA	"abundance"
"Streptococcus"	"diagnosisCD"	1.09776451503228	0.120709074948863	1	"sensitivity failed"	"abundance"
"Streptococcus"	"diagnosisPSC-CD"	1.36228870929223	0.0657049486190156	1	"sensitivity failed"	"abundance"
"Streptococcus"	"diagnosisPSC-UC"	0.821199979368234	0.209971490050077	1	"sensitivity failed"	"abundance"
"Streptococcus"	"genderM"	0.0450116754992116	0.903751989063071	1	NA	"abundance"
"Streptococcus"	"read_count"	0.0385108676171644	0.87093262139376	1	"sensitivity failed"	"abundance"
"Streptophyta"	"age"	0.0272435529182704	0.691305081252253	1	NA	"abundance"
"Streptophyta"	"bmi"	-0.00404102704801703	1	1	NA	"abundance"
"Streptophyta"	"diagnosisCD"	0	1	1	NA	"abundance"
"Streptophyta"	"diagnosisPSC-CD"	-0.222361555599346	0.765081531982105	1	"sensitivity failed"	"abundance"
"Streptophyta"	"diagnosisPSC-UC"	-0.245071949028441	0.731699423018279	1	NA	"abundance"
"Streptophyta"	"genderM"	-1.62746097740586	0.000291899654514204	0.0476245513249713	NA	"abundance"
"Streptophyta"	"read_count"	-0.0464346513920223	0.846001661109878	1	"sensitivity failed"	"abundance"
"Subdoligranulum"	"age"	-0.0305122933911774	0.650000489524238	1	"sensitivity failed"	"abundance"
"Subdoligranulum"	"bmi"	0.192210015262152	1	1	NA	"abundance"
"Subdoligranulum"	"diagnosisCD"	0.235706453119246	0.736998133393652	1	NA	"abundance"
"Subdoligranulum"	"diagnosisPSC-CD"	-0.285389727417406	0.693283021516995	1	NA	"abundance"
"Subdoligranulum"	"diagnosisPSC-UC"	1.11452441076233	0.134319886369167	1	NA	"abundance"
"Subdoligranulum"	"genderM"	0.268423777133925	0.249048690205821	1	"sensitivity failed"	"abundance"
"Subdoligranulum"	"read_count"	0.0186150767223935	0.936785940269361	1	"sensitivity failed"	"abundance"
"Succinatimonas"	"age"	NA	1	1	NA	"abundance"
"Succinatimonas"	"bmi"	NA	1	1	NA	"abundance"
"Succinatimonas"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Succinatimonas"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Succinatimonas"	"diagnosisPSC-UC"	NA	1	1	NA	"abundance"
"Succinatimonas"	"genderM"	NA	1	1	NA	"abundance"
"Succinatimonas"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Succiniclasticum"	"age"	-0.159591379633789	0.0343444881094788	0.850930099559115	"sensitivity failed"	"abundance"
"Succiniclasticum"	"bmi"	0.293145891509538	1	1	NA	"abundance"
"Succiniclasticum"	"diagnosisCD"	-1.15652820750002	0.117170451588313	1	NA	"abundance"
"Succiniclasticum"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"Succiniclasticum"	"diagnosisPSC-UC"	-0.963173976476621	0.180055156693289	1	NA	"abundance"
"Succiniclasticum"	"genderM"	-0.613242256794188	0.0235907304440096	0.722272781456835	"sensitivity failed"	"abundance"
"Succiniclasticum"	"read_count"	-0.209358240710953	0.388235473337864	1	"sensitivity failed"	"abundance"
"Succinivibrio"	"age"	0.0440587703760013	0.503359922285004	1	NA	"abundance"
"Succinivibrio"	"bmi"	0.187919511224876	1	1	NA	"abundance"
"Succinivibrio"	"diagnosisCD"	0	1	1	"sensitivity failed"	"abundance"
"Succinivibrio"	"diagnosisPSC-CD"	0.328806597114991	0.646513493089577	1	NA	"abundance"
"Succinivibrio"	"diagnosisPSC-UC"	0.150099594057563	0.826858229905688	1	NA	"abundance"
"Succinivibrio"	"genderM"	-0.235401148970811	0.285510428844715	1	"sensitivity failed"	"abundance"
"Succinivibrio"	"read_count"	-0.0749246372048448	0.743538080862162	1	NA	"abundance"
"Sutterella"	"age"	-0.126072828562725	0.303584902455438	1	NA	"abundance"
"Sutterella"	"bmi"	-0.131113615234211	1	1	NA	"abundance"
"Sutterella"	"diagnosisCD"	0.152203440939491	0.829826304742298	1	NA	"abundance"
"Sutterella"	"diagnosisPSC-CD"	-0.154564645497106	0.821830229917776	1	NA	"abundance"
"Sutterella"	"diagnosisPSC-UC"	-0.565137329855567	0.404913061133566	1	NA	"abundance"
"Sutterella"	"genderM"	-0.749796034516993	0.0560606145107458	1	"sensitivity failed"	"abundance"
"Sutterella"	"read_count"	-0.297186379365786	0.244111164285202	1	"sensitivity failed"	"abundance"
"Terrisporobacter"	"age"	0.18685004922562	0.0197942137586519	0.685106419644692	NA	"abundance"
"Terrisporobacter"	"bmi"	-0.00374082218900213	1	1	NA	"abundance"
"Terrisporobacter"	"diagnosisCD"	0.355608640863894	0.614977701358126	1	NA	"abundance"
"Terrisporobacter"	"diagnosisPSC-CD"	0.0379450165394229	0.958410449487335	1	NA	"abundance"
"Terrisporobacter"	"diagnosisPSC-UC"	0.187984862336331	0.788220361779265	1	NA	"abundance"
"Terrisporobacter"	"genderM"	-0.177195802699778	0.399822974657552	1	NA	"abundance"
"Terrisporobacter"	"read_count"	-0.117987493177907	0.617800097085591	1	"sensitivity failed"	"abundance"
"Treponema"	"age"	1.18202122995533	0.0000131771827432054	0.00465813409972311	"sensitivity failed"	"abundance"
"Treponema"	"bmi"	0.761122100158373	1	1	NA	"abundance"
"Treponema"	"diagnosisCD"	-2.5509166962455	0.013984743605134	0.538717435641509	"sensitivity failed"	"abundance"
"Treponema"	"diagnosisPSC-CD"	-0.534774919351931	0.487622477616648	1	NA	"abundance"
"Treponema"	"diagnosisPSC-UC"	0	1	1	NA	"abundance"
"Treponema"	"genderM"	-0.403616870318078	0.108375542278083	1	NA	"abundance"
"Treponema"	"read_count"	-2.41123053485642	0.000135333892615135	0.0260948351124274	NA	"abundance"
"Turicibacter"	"age"	0.0118222967458657	0.868474250601639	1	NA	"abundance"
"Turicibacter"	"bmi"	0.0427303616470716	1	1	NA	"abundance"
"Turicibacter"	"diagnosisCD"	-0.00845864938383661	0.990005384415614	1	NA	"abundance"
"Turicibacter"	"diagnosisPSC-CD"	-0.62112502186825	0.376186224663726	1	NA	"abundance"
"Turicibacter"	"diagnosisPSC-UC"	0.739372649544272	0.279959181435676	1	NA	"abundance"
"Turicibacter"	"genderM"	0.0349892185031941	0.870162743199915	1	NA	"abundance"
"Turicibacter"	"read_count"	-0.026487969107132	0.908147112821761	1	"sensitivity failed"	"abundance"
"unclassified_Acetobacteraceae"	"age"	1.28471425555794	0.032515625831326	0.844259594635414	"sensitivity failed"	"abundance"
"unclassified_Acetobacteraceae"	"bmi"	0.607852045842016	1	1	"sensitivity failed"	"abundance"
"unclassified_Acetobacteraceae"	"diagnosisCD"	-1.79900122610258	0.233214243165281	1	NA	"abundance"
"unclassified_Acetobacteraceae"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"unclassified_Acetobacteraceae"	"diagnosisPSC-UC"	0.114023111444865	0.895376632862114	1	NA	"abundance"
"unclassified_Acetobacteraceae"	"genderM"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Acetobacteraceae"	"read_count"	-1.29276283281115	0.112206805113798	1	"sensitivity failed"	"abundance"
"unclassified_Acidaminococcaceae"	"age"	-0.145330598267318	0.0633283837145498	1	"sensitivity failed"	"abundance"
"unclassified_Acidaminococcaceae"	"bmi"	0.158051321390818	1	1	NA	"abundance"
"unclassified_Acidaminococcaceae"	"diagnosisCD"	0.1441765046468	0.831794613215702	1	NA	"abundance"
"unclassified_Acidaminococcaceae"	"diagnosisPSC-CD"	-0.424794028100442	0.54323210174272	1	NA	"abundance"
"unclassified_Acidaminococcaceae"	"diagnosisPSC-UC"	1.23384624396351	0.0825145658899605	1	"sensitivity failed"	"abundance"
"unclassified_Acidaminococcaceae"	"genderM"	0.239237988503095	0.303951566862974	1	NA	"abundance"
"unclassified_Acidaminococcaceae"	"read_count"	-0.00889367330843051	0.969629191406237	1	NA	"abundance"
"unclassified_Aerococcaceae"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Aerococcaceae"	"bmi"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Aerococcaceae"	"diagnosisCD"	0	1	1	NA	"abundance"
"unclassified_Aerococcaceae"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"unclassified_Aerococcaceae"	"diagnosisPSC-UC"	0.323950191723102	1	1	NA	"abundance"
"unclassified_Aerococcaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Aerococcaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Alteromonadales"	"age"	0.115530545034016	0.0935252492629254	1	NA	"abundance"
"unclassified_Alteromonadales"	"bmi"	0.0156451760279634	1	1	NA	"abundance"
"unclassified_Alteromonadales"	"diagnosisCD"	0.514294195383006	0.449502432137602	1	NA	"abundance"
"unclassified_Alteromonadales"	"diagnosisPSC-CD"	0.371503652227268	0.596734241745664	1	NA	"abundance"
"unclassified_Alteromonadales"	"diagnosisPSC-UC"	-0.206231656849	0.75896831017971	1	"sensitivity failed"	"abundance"
"unclassified_Alteromonadales"	"genderM"	-0.273094242854521	0.185547739025304	1	NA	"abundance"
"unclassified_Alteromonadales"	"read_count"	0.215892281245306	0.349205320323835	1	"sensitivity failed"	"abundance"
"unclassified_Anaerolineaceae"	"age"	NA	1	1	NA	"abundance"
"unclassified_Anaerolineaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Anaerolineaceae"	"diagnosisCD"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Anaerolineaceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Anaerolineaceae"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Anaerolineaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Anaerolineaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Anaeroplasmataceae"	"age"	0.249372974666014	0.00207014058953726	0.190902964800371	"sensitivity failed"	"abundance"
"unclassified_Anaeroplasmataceae"	"bmi"	-0.0216020251450619	1	1	NA	"abundance"
"unclassified_Anaeroplasmataceae"	"diagnosisCD"	-0.264461699964967	0.698035098002109	1	NA	"abundance"
"unclassified_Anaeroplasmataceae"	"diagnosisPSC-CD"	0.339624137101849	0.629922038011496	1	NA	"abundance"
"unclassified_Anaeroplasmataceae"	"diagnosisPSC-UC"	-0.29446549366551	0.663908752683732	1	NA	"abundance"
"unclassified_Anaeroplasmataceae"	"genderM"	-0.15618593346332	0.481976930821022	1	NA	"abundance"
"unclassified_Anaeroplasmataceae"	"read_count"	-0.0702781509624445	0.756658331378609	1	"sensitivity failed"	"abundance"
"unclassified_Anaplasmataceae"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Anaplasmataceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Anaplasmataceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Anaplasmataceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Anaplasmataceae"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Anaplasmataceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Anaplasmataceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Bacillaceae"	"age"	-0.51795428966364	1	1	NA	"abundance"
"unclassified_Bacillaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Bacillaceae"	"diagnosisCD"	-0.171953512546207	1	1	NA	"abundance"
"unclassified_Bacillaceae"	"diagnosisPSC-CD"	-0.713326230116987	1	1	NA	"abundance"
"unclassified_Bacillaceae"	"diagnosisPSC-UC"	-0.197487757078022	1	1	NA	"abundance"
"unclassified_Bacillaceae"	"genderM"	-0.487037569473193	1	1	NA	"abundance"
"unclassified_Bacillaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Bacillales"	"age"	-0.225585557020873	0.00199193636820129	0.190902964800371	"sensitivity failed"	"abundance"
"unclassified_Bacillales"	"bmi"	-0.119142397006721	1	1	"sensitivity failed"	"abundance"
"unclassified_Bacillales"	"diagnosisCD"	-0.0624463705115666	0.925900563184941	1	"sensitivity failed"	"abundance"
"unclassified_Bacillales"	"diagnosisPSC-CD"	-0.157459205343706	0.821048796353489	1	NA	"abundance"
"unclassified_Bacillales"	"diagnosisPSC-UC"	-0.406953138421709	0.544216759178706	1	NA	"abundance"
"unclassified_Bacillales"	"genderM"	-0.0950276922517932	0.638741329980057	1	NA	"abundance"
"unclassified_Bacillales"	"read_count"	0.0495347775086507	0.826416827072859	1	NA	"abundance"
"unclassified_Bacteroidaceae"	"age"	-0.0203112050664775	0.777149577516031	1	NA	"abundance"
"unclassified_Bacteroidaceae"	"bmi"	0.0960614944494575	1	1	NA	"abundance"
"unclassified_Bacteroidaceae"	"diagnosisCD"	-0.0936037474015823	0.887243737739198	1	NA	"abundance"
"unclassified_Bacteroidaceae"	"diagnosisPSC-CD"	1.88093259518894	0.00811027023341376	0.400043794536525	"sensitivity failed"	"abundance"
"unclassified_Bacteroidaceae"	"diagnosisPSC-UC"	0.176029777976231	0.792613023154922	1	NA	"abundance"
"unclassified_Bacteroidaceae"	"genderM"	-0.270512039112971	0.254949812775484	1	"sensitivity failed"	"abundance"
"unclassified_Bacteroidaceae"	"read_count"	0.203468502109141	0.370641299920295	1	NA	"abundance"
"unclassified_Bacteroidales"	"age"	-0.463866320187367	0.00576928654760606	0.323090586507801	"sensitivity failed"	"abundance"
"unclassified_Bacteroidales"	"bmi"	-0.374444250838513	1	1	NA	"abundance"
"unclassified_Bacteroidales"	"diagnosisCD"	0	1	1	NA	"abundance"
"unclassified_Bacteroidales"	"diagnosisPSC-CD"	-0.204204514746606	0.793210564683494	1	NA	"abundance"
"unclassified_Bacteroidales"	"diagnosisPSC-UC"	0.719531087209765	0.37002540393938	1	NA	"abundance"
"unclassified_Bacteroidales"	"genderM"	0.776040365613075	0.0304552045625909	0.823600903215647	NA	"abundance"
"unclassified_Bacteroidales"	"read_count"	-0.717798509781014	0.0519651333245495	1	"sensitivity failed"	"abundance"
"unclassified_Bdellovibrionaceae"	"age"	0.0504549583364714	0.63780959704309	1	NA	"abundance"
"unclassified_Bdellovibrionaceae"	"bmi"	0.355370145390485	1	1	"sensitivity failed"	"abundance"
"unclassified_Bdellovibrionaceae"	"diagnosisCD"	-0.947212573850657	0.16117827161747	1	"sensitivity failed"	"abundance"
"unclassified_Bdellovibrionaceae"	"diagnosisPSC-CD"	-0.932719970252416	0.162812627626114	1	NA	"abundance"
"unclassified_Bdellovibrionaceae"	"diagnosisPSC-UC"	-1.07106989258164	0.0966255034626848	1	NA	"abundance"
"unclassified_Bdellovibrionaceae"	"genderM"	-0.11124809689493	0.713216310487767	1	NA	"abundance"
"unclassified_Bdellovibrionaceae"	"read_count"	-0.211469180113219	0.380648016519258	1	"sensitivity failed"	"abundance"
"unclassified_Beijerinckiaceae"	"age"	NA	1	1	NA	"abundance"
"unclassified_Beijerinckiaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Beijerinckiaceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Beijerinckiaceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Beijerinckiaceae"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Beijerinckiaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Beijerinckiaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Beutenbergiaceae"	"age"	NA	1	1	NA	"abundance"
"unclassified_Beutenbergiaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Beutenbergiaceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Beutenbergiaceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Beutenbergiaceae"	"diagnosisPSC-UC"	NA	1	1	NA	"abundance"
"unclassified_Beutenbergiaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Beutenbergiaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Bifidobacteriaceae"	"age"	-0.0823473986568734	0.221286427907001	1	NA	"abundance"
"unclassified_Bifidobacteriaceae"	"bmi"	0.163467672850351	1	1	NA	"abundance"
"unclassified_Bifidobacteriaceae"	"diagnosisCD"	-0.205414077488175	0.766299647710126	1	NA	"abundance"
"unclassified_Bifidobacteriaceae"	"diagnosisPSC-CD"	-0.094348571037012	0.89508415444884	1	NA	"abundance"
"unclassified_Bifidobacteriaceae"	"diagnosisPSC-UC"	-0.0324764309772558	0.962237501322714	1	NA	"abundance"
"unclassified_Bifidobacteriaceae"	"genderM"	-0.00141963288623578	0.994403849000252	1	"sensitivity failed"	"abundance"
"unclassified_Bifidobacteriaceae"	"read_count"	-0.0315476223207943	0.891244881160476	1	NA	"abundance"
"unclassified_Blastocatella"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Blastocatella"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Blastocatella"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Blastocatella"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Blastocatella"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Blastocatella"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Blastocatella"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Bradymonadaceae"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Bradymonadaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Bradymonadaceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Bradymonadaceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Bradymonadaceae"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Bradymonadaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Bradymonadaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Bryobacter"	"age"	-0.477195940748516	1	1	NA	"abundance"
"unclassified_Bryobacter"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Bryobacter"	"diagnosisCD"	-0.90912613387115	1	1	NA	"abundance"
"unclassified_Bryobacter"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"unclassified_Bryobacter"	"diagnosisPSC-UC"	0	1	1	"sensitivity failed"	"abundance"
"unclassified_Bryobacter"	"genderM"	0.474300114753647	1	1	NA	"abundance"
"unclassified_Bryobacter"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Burkholderiales"	"age"	0.930528783064329	0.00482333939384687	0.303514351103539	"sensitivity failed"	"abundance"
"unclassified_Burkholderiales"	"bmi"	-1.64620315592625	1	1	"sensitivity failed"	"abundance"
"unclassified_Burkholderiales"	"diagnosisCD"	0	1	1	NA	"abundance"
"unclassified_Burkholderiales"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"unclassified_Burkholderiales"	"diagnosisPSC-UC"	6.75168558888351	0.0101855161074717	0.464785821333877	NA	"abundance"
"unclassified_Burkholderiales"	"genderM"	6.95532771443942	0.000835241948807739	0.104208716083601	"sensitivity failed"	"abundance"
"unclassified_Burkholderiales"	"read_count"	1.15188548110915	0.0375663258317987	0.856754592357474	"sensitivity failed"	"abundance"
"unclassified_Candidatus"	"age"	0.0821350046126739	0.231143740956304	1	NA	"abundance"
"unclassified_Candidatus"	"bmi"	0.069252897836617	1	1	NA	"abundance"
"unclassified_Candidatus"	"diagnosisCD"	0.109264760540211	0.874704519986465	1	NA	"abundance"
"unclassified_Candidatus"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"unclassified_Candidatus"	"diagnosisPSC-UC"	0.0466974720923864	0.946015173499628	1	NA	"abundance"
"unclassified_Candidatus"	"genderM"	-0.0442783335844078	0.827487449672259	1	NA	"abundance"
